date,total_cases,g_values
2022-02-10,139306485,0.5266129761678155
2022-02-11,139989356,0.4901932598471636
2022-02-12,140612049,0.4448145328992013
2022-02-13,144936683,3.0755785373698665
2022-02-14,145401632,0.32079456378893395
2022-02-15,145862053,0.31665463012134554
2022-02-16,146449401,0.4026736138151024
2022-02-17,147017997,0.3882542339657641
2022-02-18,147552374,0.36347726870472874
2022-02-19,148053763,0.33980408881798135
2022-02-20,151344596,2.222728374691834
2022-02-21,151716216,0.24554560243432808
2022-02-22,152098852,0.2522050774058325
2022-02-23,152553952,0.2992133037269736
2022-02-24,152990750,0.286323621429355
2022-02-25,153387452,0.2592980294560292
2022-02-26,153754400,0.23922947751945184
2022-02-27,156353017,1.690109031026104
2022-02-28,156626726,0.1750583424942801
2022-03-01,156921077,0.18793152836508883
2022-03-02,157280002,0.22872963075572061
2022-03-03,157641424,0.2297952666607926
2022-03-04,157982181,0.21615955461046837
2022-03-05,158307731,0.20606754378204212
2022-03-06,160950029,1.6690896795179255
2022-03-07,161200119,0.15538363152453982
2022-03-08,161486416,0.17760346690562928
2022-03-09,161848579,0.22426839914510208
2022-03-10,162213003,0.2251635462304553
2022-03-11,162567916,0.2187944205681218
2022-03-12,162906983,0.20856944490818224
2022-03-13,165959900,1.8740246389560844
2022-03-14,166216447,0.15458372775592175
2022-03-15,166514730,0.1794545638434926
2022-03-16,166915890,0.2409156235006957
2022-03-17,167315466,0.23938763409523203
2022-03-18,167697922,0.22858377001442293
2022-03-19,168051780,0.21100917398368238
2022-03-20,171330608,1.9510819819938832
2022-03-21,171588587,0.15057379589757833
2022-03-22,171863879,0.16043724399921774
2022-03-23,172254246,0.2271373148746398
2022-03-24,172625077,0.21528119544873223
2022-03-25,172969497,0.19951909999727327
2022-03-26,173281343,0.18028959175385703
2022-03-27,176676677,1.9594342594632361
2022-03-28,176899924,0.12635906662428342
2022-03-29,177120113,0.124470940982428
2022-03-30,177451807,0.1872706573984627
2022-03-31,177745245,0.16536208053378684
2022-04-01,178012382,0.15029206547831983
2022-04-02,178244790,0.13055721034057058
2022-04-03,181201350,1.658707668257793
2022-04-04,181351769,0.08301207468928902
2022-04-05,181502655,0.083200732384364
2022-04-06,181737636,0.12946422188700213
2022-04-07,181949846,0.11676722811558965
2022-04-08,182152409,0.11132903074839645
2022-04-09,182333212,0.09925918684940369
2022-04-10,184768417,1.3355794993618606
2022-04-11,184901059,0.07178824290084165
2022-04-12,185014269,0.06122733996888574
2022-04-13,185202491,0.10173377492305742
2022-04-14,185367078,0.08886867509789595
2022-04-15,185523188,0.08421668059092996
2022-04-16,185660005,0.07374657662739173
2022-04-17,187659319,1.0768684402437672
2022-04-18,187765235,0.056440575700906166
2022-04-19,187837120,0.038284509909408945
2022-04-20,187933656,0.05139346259141963
2022-04-21,188119079,0.09866407324082495
2022-04-22,188275210,0.08299583478186176
2022-04-23,188410602,0.07191175088849987
2022-04-24,190067342,0.8793241900474369
2022-04-25,190167525,0.05270921292727922
2022-04-26,190237571,0.03683383900589756
2022-04-27,190325527,0.04623482077575517
2022-04-28,190472000,0.07695919843689701
2022-04-29,190602144,0.06832710319627032
2022-04-30,190706491,0.054745973896285244
2022-05-01,192046062,0.7024254879714609
2022-05-02,192118987,0.037972660954641184
2022-05-03,192168445,0.025743421185122115
2022-05-04,192271867,0.05381840915661257
2022-05-05,192363898,0.047865036854299645
2022-05-06,192456044,0.04790191972508272
2022-05-07,192538765,0.04298176263043212
2022-05-08,193633347,0.5684995434555737
2022-05-09,193689440,0.0289686672616365
2022-05-10,193734247,0.02313342431058709
2022-05-11,193832622,0.05077832212081739
2022-05-12,193912869,0.04140015193108206
2022-05-13,193988682,0.03909642531254592
2022-05-14,194060130,0.036831014708373556
2022-05-15,195087572,0.5294451776364367
2022-05-16,195136226,0.02493956918998408
2022-05-17,195172335,0.01850450874252329
2022-05-18,195251473,0.040547754885445216
2022-05-19,195312905,0.03146301487825395
2022-05-20,195372430,0.030476736803438563
2022-05-21,195427665,0.02827164508318804
2022-05-22,196265352,0.42864299688582985
2022-05-23,196300142,0.01772600188748547
2022-05-24,196328023,0.014203250041459472
2022-05-25,196385983,0.029522020908854158
2022-05-26,196433227,0.02405670673553112
2022-05-27,196478659,0.023128470011847844
2022-05-28,196517694,0.019867297648850504
2022-05-29,197152632,0.32309457081253967
2022-05-30,197183609,0.015712191963026898
2022-05-31,197208495,0.012620724474111842
2022-06-01,197257391,0.02479406376484948
2022-06-02,197301273,0.022246061238840983
2022-06-03,197344138,0.02172565810054353
2022-06-04,197375983,0.01613678537540345
2022-06-05,198101395,0.36752799858126606
2022-06-06,198135943,0.017439554123281163
2022-06-07,198165151,0.014741393993314983
2022-06-08,198222129,0.0287527850948929
2022-06-09,198277707,0.028038241885697836
2022-06-10,198336079,0.029439517373478604
2022-06-11,198388833,0.026598287243542816
2022-06-12,199220622,0.4192720867509715
2022-06-13,199262764,0.021153432599964474
2022-06-14,199301050,0.01921382561972291
2022-06-15,199379946,0.039586344377011556
2022-06-16,199454309,0.03729713117687373
2022-06-17,199536498,0.04120693125762452
2022-06-18,199609674,0.03667299002110381
2022-06-19,200674753,0.5335808523989674
2022-06-20,200743196,0.03410643291037214
2022-06-21,200799012,0.027804678371265944
2022-06-22,200915119,0.05782249566048662
2022-06-23,201025921,0.05514866205763241
2022-06-24,201144458,0.058966027570146046
2022-06-25,201252409,0.053668393886348094
2022-06-26,202722265,0.7303544873343603
2022-06-27,202813954,0.04522887508187618
2022-06-28,202892459,0.038707888905908316
2022-06-29,203044919,0.07514325606354842
2022-06-30,203209467,0.08104019583962108
2022-07-01,203374077,0.08100508427592105
2022-07-02,203538019,0.08061106037619534
2022-07-03,205438401,0.9336742144473756
2022-07-04,205567608,0.0628933049376684
2022-07-05,205669859,0.0497408132510838
2022-07-06,205890824,0.10743674404911221
2022-07-07,206084842,0.09423343703748546
2022-07-08,206290096,0.09959684468205576
2022-07-09,206469399,0.08691789061943139
2022-07-10,208568223,1.0165302994852037
2022-07-11,208719441,0.07250289513182456
2022-07-12,208868315,0.07132732786496875
2022-07-13,209108789,0.1151318714856296
2022-07-14,209310317,0.09637471526842423
2022-07-15,209516634,0.09856991425797708
2022-07-16,209695692,0.08546242681619255
2022-07-17,211552875,0.8856562489609945
2022-07-18,211676113,0.0582539944210165
2022-07-19,211772449,0.04551103978369066
2022-07-20,211987911,0.10174222426827581
2022-07-21,212158194,0.08032675033058842
2022-07-22,212330515,0.0812228822045874
